-2.316139128897550492e+01,8.419748139010491128e-01,-8.751221258740989883e-01,-6.278842522077459076e-01,-5.326723566395088483e-01,1.772983876494637345e-01,-4.373716341690246923e-01,-9.569240589597768354e-01,-5.201714410270449340e-01,1.178180188895714631e+00,-1.325399754192278512e-01,2.393187963000526775e-01,-2.455214590181121481e-01,7.871890218910161663e-02,7.655914037295867558e-02,-1.166800036688568412e+02,1.000000000000000000e+00
-2.326798746226486614e+01,4.552682862036635525e-01,-7.319303972835173866e-01,-5.769115248234690796e-01,-2.830041714352091731e-01,3.431820705595143295e-01,-6.732648599802826261e-01,-1.032217993956942026e+00,-2.327626071931372942e-01,1.143869729727104545e+00,2.983546007897590682e-02,4.285802851049919648e-01,-1.060723437400362401e-01,1.464515924579360140e-01,1.962334552449173652e-01,-1.174875612717367659e+02,1.000000000000000000e+00
-2.361422336647900977e+01,6.323452378433164212e-01,-9.514465577297448462e-01,-1.025980879364508436e+00,-8.930167611608401668e-01,3.885094608040750574e-01,-6.553834176109586407e-01,-9.267734307562486284e-01,-4.859776057254683868e-01,1.169928417972803114e+00,-2.171393590025389730e-01,1.626710994210157080e-01,-2.986855540304029222e-01,8.708660448847253821e-02,1.038389449457160635e-01,-1.163134523318203293e+02,1.000000000000000000e+00
-2.374858005116037418e+01,1.010039409454002612e+00,-6.164020796758177267e-01,-2.630257278716802150e-01,5.268608536133657927e-02,2.221350542721416410e-01,-4.215907479623398624e-01,-1.177483818848575226e+00,-9.088301994015363094e-01,1.378974274882100337e+00,-1.914648536575544457e-01,6.178730115176932491e-01,-3.595140726123334518e-02,1.349568317446954435e-01,1.867775077136942796e-01,-1.165354255323077979e+02,1.000000000000000000e+00
-2.390459630217575793e+01,6.764284426902675840e-01,-1.158184955996410359e+00,-6.340845805585577644e-01,-2.480644726099377473e-01,-1.287053413926248988e-02,-6.847399237719237197e-01,-7.866504332102959296e-01,-6.145294845015198959e-01,1.474107626131317295e+00,1.653146614456372787e-01,5.773332173623373365e-01,-2.855072604486169185e-03,1.155541549001418283e-01,1.632698431026017583e-01,-1.168291447485285204e+02,1.000000000000000000e+00
-2.398540223462780219e+01,3.039457523156206542e-01,-1.438169923028207453e+00,-7.941290190768124369e-01,-6.898211081265467337e-01,-3.403505162273113283e-01,-8.198919578333412339e-01,-9.082454204590580948e-01,-7.354810085489149607e-01,1.300834372852046616e+00,1.861444010790128667e-01,3.106472134530433582e-01,-7.835841056131249982e-02,1.102713230341337419e-01,1.554091482596599572e-01,-1.180107238686024118e+02,1.000000000000000000e+00
-2.366037898845469556e+01,1.061934577260710499e+00,-7.805482140063715324e-01,-5.792531725756959737e-01,-2.552214468576863293e-01,1.546542971777348507e-01,-5.585631394295752505e-01,-7.029139066877102549e-01,-4.206675381226335775e-01,1.237148102665446281e+00,-3.127138056254299275e-02,5.406370156218264222e-01,-2.226507559943040337e-01,7.898776548096557437e-02,9.372621587627225082e-02,-1.178267488560397567e+02,1.000000000000000000e+00
-2.370276547849827153e+01,1.006914424253494200e+00,-7.344621773871110593e-01,-8.370273017417736439e-01,-5.110545179977267205e-01,1.863717867042276599e-01,-3.382180335050917197e-01,-6.445648983395765308e-01,-5.645883466863605982e-01,1.214048211999260829e+00,8.570134381840203985e-02,3.006730835507500643e-01,-3.960077799809822996e-01,1.205241261338363401e-01,1.742564435656647204e-01,-1.178566662540425227e+02,1.000000000000000000e+00
-2.384961779369859158e+01,6.490293825808343131e-01,-4.973837663076883797e-01,-2.524484825512306185e-02,2.560055347492850020e-01,1.920794628509535362e-01,-7.181158562270355539e-01,-1.152295253300321454e+00,-4.779586985006587518e-01,1.229315102601896470e+00,3.486940405844352053e-01,6.955018947779508798e-01,-2.094492783592987184e-01,1.545011527177709287e-01,2.101998878725455377e-01,-1.188857305537311362e+02,1.000000000000000000e+00
-2.411088513558405921e+01,8.810912980202038058e-01,-1.019962114022924249e+00,-1.060022480910576936e+00,-6.610318980168268244e-01,8.533293541414345429e-02,-7.138416242379586052e-01,-7.288798332088712861e-01,-5.748824963360361640e-01,1.103257296852203417e+00,-1.162691348923558382e-01,3.032961394423807633e-01,-3.567174516404402751e-01,8.892226894366155043e-02,1.229417610097632702e-01,-1.185107047171443497e+02,1.000000000000000000e+00
-2.419052442527490143e+01,6.612288085194525378e-01,-6.682832825375046859e-01,-9.050030731654599980e-02,2.434105083503779743e-01,-4.864761950539785162e-02,-7.720772128273704071e-01,-1.311806490967891037e+00,-9.649010213063341501e-01,1.177059617528753099e+00,3.173146996617370874e-01,5.714251824457736717e-01,-3.430484874391320771e-02,1.340658550641956881e-01,1.907785937028806666e-01,-1.181127884255881497e+02,1.000000000000000000e+00
-2.417691417531692721e+01,9.148301894148168634e-01,-1.115381893520412504e+00,-6.598198638026764318e-01,-4.106441397396288218e-01,-1.399301833335484142e-02,-6.117284181912165941e-01,-7.122923188616758772e-01,-4.707217155232884531e-01,1.393974156004952336e+00,-1.765075709745838328e-01,5.190563539922019576e-01,-3.626113038786716869e-01,1.042555339722924246e-01,1.539459310229787103e-01,-1.195275452624564849e+02,1.000000000000000000e+00
-2.417476324045592406e+01,5.673942848370334691e-01,-9.734355353867701899e-01,-7.521925917529008743e-01,-7.290121645324335597e-01,1.279873921468201725e-01,-6.840875613960156754e-01,-8.542805598991883853e-01,-4.804350934054665290e-01,1.251284979146490839e+00,1.169291305120497421e-01,3.610096741561341083e-01,-2.372992623765367570e-01,1.361369595719474912e-01,1.935098001762571851e-01,-1.198268258735117939e+02,1.000000000000000000e+00
-2.425253537158740968e+01,1.040699072669771574e+00,-8.746227887403186241e-01,-7.596057988522262328e-01,-4.863252879844471299e-01,4.169179168951040598e-02,-5.001591792059638664e-01,-9.204964964986315223e-01,-4.286699867534281005e-01,1.373646926877643892e+00,-1.948360955321766230e-01,6.043614665497419880e-01,-2.153443122617415828e-01,1.065998246181523307e-01,1.583709028494568738e-01,-1.198080294165185933e+02,1.000000000000000000e+00
-2.445093727206593570e+01,7.183429289631290127e-01,-8.808745901869656780e-01,-9.849575722052111848e-01,-7.476296392377451694e-01,1.367288873819620665e-01,-6.835199968947843763e-01,-1.062524213224864456e+00,-2.432811438031016460e-01,1.175520221587209813e+00,-5.831354242446160074e-02,5.843418205801886867e-01,-2.772582480786476289e-01,1.385762740145127236e-01,1.966947279258018932e-01,-1.197666198023740662e+02,1.000000000000000000e+00
-2.444987598686762098e+01,9.209724165101942361e-01,-5.416157789515566590e-01,7.567890469033956846e-02,2.055818154339319193e-01,1.397825455011501017e-01,-5.339513619307779679e-01,-1.222039408918164538e+00,-8.568451976784136059e-01,1.265936561587646114e+00,2.786840017613837484e-01,6.235014285924544986e-01,-6.223074332150126814e-02,1.206370564865706096e-01,1.771324629378549509e-01,-1.198984459999853129e+02,1.000000000000000000e+00
-2.468092306366321864e+01,7.199193427194487960e-01,-1.272809330387873805e+00,-7.146696229238030940e-01,-7.906459407252571792e-01,1.834041196979895594e-01,-5.073640248352825344e-01,-6.556550024949745481e-01,-2.925192503182760251e-01,1.485849187552747530e+00,3.045395815514786303e-02,6.481224725492593652e-01,-2.005596209844083266e-01,7.199300981286585466e-02,8.267004181626687320e-02,-1.200604282675511314e+02,1.000000000000000000e+00
-2.464676296561734148e+01,6.905004351126077244e-01,-7.487506677617744577e-01,1.456070523345343315e-01,1.164578867585664146e-01,-7.640956822276258331e-02,-9.323829993206685929e-01,-1.061799284698162094e+00,-7.588233264738480921e-01,1.397283951435644545e+00,5.591173301440021115e-01,3.413984883150126826e-01,-7.723126027641483149e-02,1.049802222078456138e-01,1.555025207084883565e-01,-1.198305936246969452e+02,1.000000000000000000e+00
-2.466228546465052318e+01,8.540317523620217788e-01,-9.108807644536982551e-01,-8.293149128549259785e-01,-6.247778154178508236e-01,-6.597562688393213137e-02,-6.799322520197355058e-01,-1.053676306697301390e+00,-4.628270283933960116e-01,1.236618342450813923e+00,-1.134520266099121738e-01,4.120823096097716576e-01,-1.603523450433946562e-01,1.024758147482163206e-01,1.516451312731714740e-01,-1.197233153493234425e+02,1.000000000000000000e+00
-2.476020380729302772e+01,1.301930788132237504e+00,-3.757980636611114589e-01,-1.053695116839672430e+00,-5.462436824646048628e-01,3.470893694847366762e-01,-6.056045905427294151e-01,-9.392286873000108560e-01,-4.119065334449668603e-01,1.270016382092100882e+00,-8.647690107888911237e-02,3.331920970915190350e-01,-1.143039970766449170e-01,9.380608017841035595e-02,1.366931754590310910e-01,-1.206524558509800045e+02,1.000000000000000000e+00
-2.486558083204718272e+01,7.091334700913088929e-01,-7.577023159812574793e-01,-8.949779235675030531e-01,-1.441326032397994006e-01,-3.954214997732344306e-02,-1.066476232515442879e+00,-9.658354829932969121e-01,-2.959972497130886615e-01,1.039836768259699173e+00,1.418956100479758786e-01,4.279584982230899559e-01,-3.469499227501599004e-01,1.546329172469965985e-01,2.127229069814059459e-01,-1.203497439612416855e+02,1.000000000000000000e+00
-2.535097761315143217e+01,1.019267043029091546e+00,-1.096015656775504388e+00,-1.590036143495883625e+00,-6.252236673110260767e-01,-1.527245346837085606e-02,-8.128277236298042663e-01,-6.118011924598620865e-01,-5.110690430349059676e-01,1.270718959968552886e+00,4.571676582692885127e-02,2.293814071962583523e-01,-2.052347679504594735e-01,9.177754924562135652e-02,1.355834394940506060e-01,-1.205022994619030214e+02,1.000000000000000000e+00
-2.494900393705049879e+01,1.183887335423745357e+00,-3.932422675126899247e-01,-1.294273350726038996e-01,2.582360978629257842e-01,4.148858751202711970e-01,-7.414696573092719456e-01,-1.239000392450031240e+00,-6.118524699399093825e-01,1.209104807008838822e+00,2.707558884317323722e-01,7.054963617176337465e-01,1.212356252396574047e-01,9.830072499214917436e-02,1.504113603845918801e-01,-1.200247464669946851e+02,1.000000000000000000e+00
-2.476048739881416694e+01,1.059514785787913027e+00,-7.330680626624397345e-01,-7.043943364326137324e-01,-7.849104697267271780e-01,4.324645871361327831e-01,-6.894121054867722309e-01,-9.271402996112442230e-01,-2.406999186367222432e-01,1.131452808429890489e+00,1.674125655039223892e-01,2.792223046110720031e-01,-6.846261147064292008e-02,1.142052425072184879e-01,1.739272145971599015e-01,-1.208191895235647166e+02,1.000000000000000000e+00
-2.485369070382822443e+01,1.243117746847471006e+00,-1.073465690774291881e+00,-4.184665032230451831e-01,-1.073311940531557873e+00,4.814194330947145217e-01,-5.614975283483855106e-01,-7.817595101192772455e-01,-3.774103802365609828e-01,1.326724417554327573e+00,1.662374845167862714e-01,2.475679642748249976e-01,-1.849115707748408277e-02,8.853310720580545579e-02,1.371538246865865451e-01,-1.217413163641474227e+02,1.000000000000000000e+00
-2.502411793425765651e+01,6.642007590906907621e-01,-1.326930622927996239e+00,-1.710960869921349381e-01,-6.619925594936875157e-01,-1.057125490798675599e-01,-1.069439141607851917e+00,-1.260382125151498833e+00,-2.603815152202076377e-01,1.190863166909841953e+00,1.666014972232394697e-01,4.483661689590121013e-01,-1.315135440804019173e-01,1.194042863989793202e-01,1.806403457912436339e-01,-1.209800391757774918e+02,1.000000000000000000e+00
-2.530883878139913534e+01,8.383060127819642604e-01,-1.708884969023942491e+00,-8.089727879528665344e-01,-1.644456835494721991e+00,2.894617278041638000e-02,-7.424358888335136353e-01,-1.201231843756067397e+00,-1.743511021481333467e-01,8.866722535653313031e-01,3.022736873128690216e-01,1.183968807052007965e-01,-1.255328717764267465e-01,7.189402869116094663e-02,9.881679949130044160e-02,-1.193056280806842437e+02,1.000000000000000000e+00
-2.493302102250524754e+01,9.018190235394122345e-01,-1.032626507893070533e+00,1.613048012430586542e-01,-3.729258707239839210e-01,-1.560781781427727499e-01,-9.540490450497337571e-01,-9.805581669268998990e-01,-1.661481678751610680e-01,1.103832765534643601e+00,4.165940133919172061e-01,2.306428678299500268e-01,-1.999144604437231576e-01,9.615803992300774039e-02,1.460232094182174756e-01,-1.164879255977328256e+02,1.000000000000000000e+00
-2.532643958246054439e+01,1.221583874013364657e+00,-1.080556570925950144e+00,-7.660539322378207526e-03,-9.286106801949762790e-01,3.784241564659717172e-01,-9.156049035175357620e-01,-7.079707989622426867e-01,-2.444890194579910359e-01,1.100867771206606394e+00,2.155264177526067249e-01,2.920642103810627277e-01,-1.971618623409166215e-01,6.768762863062269264e-02,8.416308877424009960e-02,-1.162170535546201933e+02,1.000000000000000000e+00
-2.597496712345749970e+01,4.932862405587722932e-01,-1.267313837264166132e+00,-1.089151257695643027e+00,-1.415260050951501647e+00,1.720826525594035816e-01,-7.892266226844110166e-01,-1.069034198266439750e+00,-9.194690718086656611e-02,1.090381365688300130e+00,6.176953846712764790e-02,4.737346484106248479e-01,-1.837727677147792116e-01,1.069101471652816188e-01,1.569845895072717601e-01,-1.147616162339393213e+02,1.000000000000000000e+00
-2.563036994579520922e+01,1.026600881846366997e+00,-1.260044773924724026e+00,1.767199029753672990e-01,-5.136632880971312431e-01,1.824502694242053080e-01,-8.526663767377921088e-01,-7.671970007287622906e-01,-3.588760627928745395e-01,1.203518704200073008e+00,3.022575041331813095e-01,3.081091324336769355e-01,-1.667234884872690059e-01,9.070486030640652342e-02,1.344260633028233898e-01,-1.141262757536679260e+02,1.000000000000000000e+00
-2.595822430555348959e+01,8.588884735064246101e-01,-1.099333867647712459e+00,2.101289581006748203e-02,-6.249535082949537745e-01,2.667784303173355021e-01,-3.387530227736001431e-01,-1.083196298244824662e+00,-2.133028247224339480e-01,1.341816191387584123e+00,1.049232520333738400e-01,3.818338858830258586e-01,-2.185057772206620841e-01,1.122177987442624092e-01,1.680261990085485380e-01,-1.117863315600242231e+02,1.000000000000000000e+00
-2.738544182679748218e+01,-1.293835947443273959e-01,-1.299374004184832954e+00,-2.379387851929850861e-01,-8.848859315257220359e-01,1.649986199764772732e-01,-4.942897699534881117e-01,-7.882113319830900133e-01,-1.348724693749093206e-01,1.302086758306922887e+00,3.161698665388133489e-01,4.097593559603945890e-01,-2.823805104691667345e-01,1.049356241874885159e-01,1.443924747253507723e-01,-1.111490679681352276e+02,1.000000000000000000e+00
-2.703936506123373817e+01,9.378664222985416687e-01,-4.716241623866804233e-01,-2.187526669264512336e-01,-1.303099615492358643e+00,4.519128415541165400e-01,-5.130377959678533717e-01,-9.402990405047058076e-01,-2.468873983737124300e-01,1.396649518304030169e+00,3.789798587542478336e-01,2.177577815961852514e-01,-3.344419807605487627e-01,7.495793274122487804e-02,9.439674354050803240e-02,-1.111349352541546978e+02,1.000000000000000000e+00
-2.625532898381720770e+01,1.113473753363963148e+00,-7.896332800720324840e-01,1.641302802599698685e-01,-1.133496650751175894e+00,-3.617522980049608372e-01,-8.355315652288466399e-01,-8.949756202023713136e-01,1.997657648190636348e-01,1.177205597954854577e+00,2.005267316407956246e-01,1.794397944390332261e-02,-1.172489572162544735e-01,1.069029417813713440e-01,1.684284775014870950e-01,-1.164390261791870103e+02,1.000000000000000000e+00
-2.552069128264997744e+01,1.478164993809979455e+00,-3.882529903127619475e-01,6.902944352286152774e-02,-1.068407674475691849e+00,-2.555970071240427077e-01,-4.670715736738553225e-01,-9.313152191186589990e-01,9.032534090360777590e-02,1.145239652929163521e+00,3.309753479108511198e-02,2.474958933587026733e-01,-2.895554839244907086e-01,1.113965163909448053e-01,1.757996418444457143e-01,-1.155614980187484946e+02,1.000000000000000000e+00
-2.494373449191753878e+01,1.468329208453982515e+00,-1.020750006190058512e+00,-6.780255850623105596e-03,-9.844395814368180897e-01,-3.219646396050626080e-01,-7.386033177073315636e-01,-9.289026270374088901e-01,2.180002705637917593e-01,1.039809000309483977e+00,-3.746872748228345651e-02,2.193089739243265224e-01,-2.433016212794677779e-01,1.156666180906945479e-01,1.849183361992879915e-01,-1.144153804731041930e+02,1.000000000000000000e+00
-2.549012034195751397e+01,1.957793314617879199e+00,-5.644440286071957802e-01,3.877837660843461709e-01,-1.072123236802713597e+00,-1.912245433253697835e-01,-7.442317326697075464e-01,-8.655181961435037818e-01,2.660428026446499117e-01,1.269924905380398483e+00,-2.095087951648240965e-01,3.144875581508814744e-01,-1.896063077187422619e-01,5.269549476703033752e-02,6.151859571633969126e-02,-1.192138833496306205e+02,1.000000000000000000e+00
-2.573723557818009766e+01,9.017600207215273889e-01,-8.884504475963778125e-01,4.066000974969246062e-01,-7.032999294714268324e-01,-4.245880087589883334e-01,-9.490027392815640894e-01,-9.410284621859956733e-01,2.955639795126223102e-01,1.603456185073577123e+00,-1.215118103966398577e-01,2.229705389634591695e-01,-2.839846679810225094e-01,7.957224380402172503e-02,1.206426393464207353e-01,-1.207187392137166313e+02,1.000000000000000000e+00
-2.720983188053822843e+01,-7.443153216083138179e-01,-1.507089874147447439e+00,-3.829058059225122768e-01,-1.370859991395685151e+00,-3.584904341901710700e-01,-6.624476694236459684e-01,-8.639786121024232157e-01,3.202658026239396660e-01,1.862341503429828515e+00,3.550417544919128310e-01,4.511213534504441847e-01,-1.295286345699618036e-01,8.772582532096098729e-02,1.261909895648210267e-01,-1.182744629114972668e+02,1.000000000000000000e+00
-2.604316498232936183e+01,7.475337139832067823e-01,-1.444652398568634144e+00,-1.516242053513606192e-01,-8.634290686626403533e-01,-1.434078981760251170e-01,-8.111514422714404260e-01,-9.135248797133549425e-01,1.027021227266076142e-01,1.560149233837327731e+00,-2.075594173170756673e-01,6.152907754208246649e-01,-3.164971524482363407e-01,7.811131744500447727e-02,1.162918180597569545e-01,-1.192673875841326492e+02,1.000000000000000000e+00
-2.538107579994595753e+01,1.629600778322439769e+00,-6.442237120008865725e-01,6.266023833466436432e-01,-5.276952068873692614e-01,-5.452104095276850693e-01,-9.165595813700508909e-01,-9.670613860230903303e-01,4.824758396853526810e-01,1.522009236923658415e+00,-3.606118182959158758e-01,3.215065423154316870e-01,-5.325644441405638085e-01,7.416028981617749094e-02,1.171120143460341462e-01,-1.096424497291829567e+02,1.000000000000000000e+00
-2.636899316082856259e+01,7.316680150666834415e-01,-5.096921146800820202e-01,-5.136008662959028470e-01,-9.335903554632042356e-01,-4.831546690263110455e-01,-7.236824352337781763e-01,-6.498394366818037726e-01,7.470207689897629955e-01,1.276113832373851231e+00,-2.466410708734542157e-01,-6.637282836091384919e-02,-1.899112460981993156e-01,1.531442726975528745e-01,2.130903543326920502e-01,-1.106446072180832516e+02,1.000000000000000000e+00
-2.599381243388634033e+01,1.335806315635746921e+00,-4.255635933316972430e-01,2.755531952391449546e-01,-6.879671220670967591e-01,-3.198236336099598009e-01,-9.034813907328964611e-01,-9.253884219734627159e-01,6.678066418884069932e-01,1.525249877229566176e+00,-3.051785974110371447e-01,2.158741403117297453e-01,-5.622563474336965683e-01,7.479299715255616210e-02,1.112087824819783383e-01,-1.115014041893747674e+02,1.000000000000000000e+00
-2.582013897599427921e+01,1.586666482303864978e+00,-4.548677728196272585e-01,-4.000994415242412616e-01,-8.677901616758029180e-01,-7.757326248459796292e-02,-9.009907606513433143e-01,-6.688700472200470593e-01,7.907407271476514232e-01,9.661716456562668975e-01,-9.300491639611301042e-02,8.693803163930031996e-02,-9.068591505010656362e-02,1.232547915025793694e-01,1.943640659165366824e-01,-1.105220435148781917e+02,1.000000000000000000e+00
-2.635181940065806572e+01,1.009870835299632619e+00,-4.259516096493899395e-01,7.369301552904959640e-02,-9.813636882124318062e-01,-4.629191328025959451e-01,-1.026286772129572755e+00,-3.793293355448973392e-01,9.366514024029303220e-01,1.241791027951743898e+00,-5.184594589904580886e-01,-2.190960883085637800e-01,1.350324408416661848e-01,6.956125250820004158e-02,9.166470723114078512e-02,-1.061720305635716386e+02,1.000000000000000000e+00
-2.688403000359274841e+01,8.988555371989030984e-01,-7.696466166879271098e-01,2.275186102603790339e-01,-5.279384432622993284e-01,-2.974888923523730244e-02,-1.031969935231256574e+00,-7.069766179712533294e-01,8.696790208284923551e-01,1.444276788934830247e+00,6.084277871814459948e-03,-3.071408842736844582e-03,-1.552549355701682843e-01,9.305751366956280246e-02,1.437456621797729706e-01,-9.527459202530737059e+01,1.000000000000000000e+00
-2.928844534633728358e+01,1.624676333659297534e+00,-1.348267818976974564e+00,-3.943629159452230470e-01,-9.388770203885875576e-01,-3.136115343601976468e-02,-8.289491088516597328e-01,-1.015714134131837865e+00,3.189597858292650967e-01,1.358014360146730493e+00,-8.450858703812794831e-03,3.161427878847611339e-01,-1.701594177127194185e-01,7.595396547980397262e-02,1.282808160588393420e-01,-9.664109452584131077e+01,1.000000000000000000e+00
-2.821999822456588802e+01,1.815930190117104992e+00,-1.209517205520997951e+00,-3.136008603863645883e-01,-8.669338861055996270e-01,4.406505567798701256e-02,-7.215474954146495756e-01,-6.561883674552276835e-01,1.418343882357723518e-01,1.226435757497909451e+00,1.281438239076477248e-01,3.461287096709455557e-01,-2.275817566833267802e-01,7.389973140245977012e-02,1.273290214571888013e-01,-9.235836866034358650e+01,1.000000000000000000e+00
-2.875264968776772179e+01,1.659791831000320794e+00,-7.690207189017550515e-01,-2.859630530507967228e-01,-5.951243609979475213e-01,2.697276511065856974e-01,-8.565654551208162770e-01,-9.138598752477349318e-01,3.498395110818827147e-01,1.243068579405116170e+00,1.493829306689076486e-01,3.235482943057111926e-01,-2.622008148306359532e-01,1.046475547390449540e-01,1.756942853854999986e-01,-9.646794819042973756e+01,1.000000000000000000e+00
-2.954438999349052608e+01,1.966014351829759699e+00,-7.760930985672298554e-01,1.495485620404339577e-01,-4.639432444566994329e-01,-3.804737593463446838e-02,-1.056782802889316697e+00,-1.042496967888260739e+00,5.634988658522433608e-02,1.247805234310551015e+00,2.655817411022870500e-01,3.065167381447465589e-01,-5.228624754246633533e-01,6.036938527306800334e-02,9.969436310291085457e-02,-9.537923728246627775e+01,1.000000000000000000e+00
-2.923230902097807160e+01,1.505709098408020807e+00,-1.163160334858194478e+00,-5.633436328729633791e-02,-3.925309368934521426e-01,-5.310137890079666967e-01,-1.038078707645104570e+00,-8.278349791331635066e-01,3.891579903975041499e-01,1.247326691855025205e+00,1.520501405421829100e-01,5.884370823546698770e-02,-3.158741519387713304e-01,1.427751354673751638e-01,2.171086900587896051e-01,-8.591239261597783639e+01,1.000000000000000000e+00
-3.027078705960298066e+01,1.420650062509487999e+00,-8.767222649196553252e-01,-3.842148778624158711e-01,-8.547720036601766935e-01,-3.695081125934878141e-01,-9.170667121444209258e-01,-8.651172241461236867e-01,5.772509877537850276e-01,1.047171370335022056e+00,6.714010225867114712e-02,1.171147264053516539e-02,-3.134483962212499253e-01,1.268626949910260093e-01,2.004341954234108159e-01,-9.267452130980701952e+01,1.000000000000000000e+00
-3.042536051181796708e+01,1.396959982028486591e+00,-9.734071713159109240e-01,2.294638981064547056e-01,-6.297378683057021087e-01,-4.922017362391370998e-01,-1.190194722218376411e+00,-7.020559593834128087e-01,6.921301812230491457e-01,1.285562082736475986e+00,3.869541449692381202e-02,4.125937055431210670e-02,-3.457120282590427363e-01,1.455530762737392014e-01,2.169997340931130725e-01,-8.557833487214222146e+01,1.000000000000000000e+00
-3.124804787954088781e+01,1.546117096097218591e+00,-7.895738381675521111e-01,-1.861771288081860432e-01,-7.751063146410767102e-01,2.712568911142464456e-01,-5.837255657540127984e-01,-7.816928411385772879e-01,3.881507952463680855e-01,1.358388625022409313e+00,3.382062417989014410e-03,2.038956772443277221e-01,-4.141775792182860599e-02,7.839800627918781795e-02,1.234956657245775136e-01,-8.001428217636161833e+01,1.000000000000000000e+00
